ISBN,Price,"US Rank","US Profit","CA Rank","CA Profit","UK Rank","UK Profit","DE Rank","DE Profit","FR Rank","FR Profit","IT Rank","IT Profit","ES Rank","ES Profit","MX Rank","MX Profit","IN Rank","IN Profit","JP Rank","JP Profit"
9781782092957,$17.00,-1,-5.55,0,-5.84,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94
9781401680275,$22.50,"1,348,773",54.17,-1,-8.08,"2,748,900",-9.18,"750,826",26.71,-1,41.77,-1,-9.18,-1,52.34,-1,-9.18,0,-6.94,-1,-9.18
9781433558566,$20.50,"1,496,855",50.3241764,0,-1.8,"895,190",42.4531764,"1,001,050",31.4201764,-1,39.0956764,-1,40.4981764,"509,409",44.8586764,0,-1.8,0,-1.8,0,-1.8
9781501179990,$22.50,"10,682",39.3313086,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8
9780310444695,$20.50,"44,904",25.18,"167,530",27.51,"1,449,475",-9.18,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,-1,51.69
9780310444688,$20.50,"32,931",25.35,"241,749",43.81,"1,083,676",-9.18,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,"911,125",46.51
9781401679811,$22.50,"2,598,063",45.94,-1,70.02,"892,015",31.62,"2,794,688",27.96,-1,51.43,-1,38.33,-1,38.33,-1,-9.18,-1,-9.18,-1,64.77
9781401679668,$20.00,"1,706,940",26.32,0,-5.84,"3,550,244",35.02,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94
9780718082031,$19.00,"4,243,097",31.83,0,-5.84,"1,030,421",29.08,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94
9780718086770,$22.50,"251,500",30.91,0,-5.84,"4,591,925",14.08,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94
9780718086862,$25.00,"357,421",39.87,0,-5.84,"1,441,047",26.98,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94
9780718086831,$22.50,"481,162",34.71,0,-5.84,"2,670,395",30.35,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,"824,648",54.06
9780718086824,$25.00,"1,157,163",40.43,0,-5.84,"2,404,893",20.46,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,-1,81.71
9781481469791,$21.00,"303,346",42.0597448,"519,362",66.5652448,"1,929,293",61.8902448,0,-1.8,0,-1.8,0,-1.8,0,-1.8,-1,1084.3382448,0,-1.8,-1,85.0612448
9781418549022,$18.00,"2,556,648",-7.78,0,-5.84,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94
9780529112682,$20.00,"2,447,042",33.59,0,-5.84,-1,-9.18,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,-1,-9.18,0,-6.94
9781418550011,$22.50,"2,355,805",-7.39,0,-5.84,"3,267,524",37.24,-1,29.39,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,-1,-8.79
9780718008871,$17.00,"4,429,031",-7.39,0,-5.84,"3,231,352",24.36,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,0,-6.94,"1,269,845",-8.79
