ISBN,Price,"US Rank","US Profit","CA Rank","CA Profit","UK Rank","UK Profit","DE Rank","DE Profit","FR Rank","FR Profit","IT Rank","IT Profit","ES Rank","ES Profit","MX Rank","MX Profit","IN Rank","IN Profit","JP Rank","JP Profit"
9781742208176,,"200,998",-2.202201,"302,552",-2.202201,"2,544,038",-2.202201,"558,898",-2.202201,"229,385",-2.202201,"1,130,312",-2.202201,"398,268",-2.202201,-1,-2.202201,"1,135,126",-2.202201,"824,292",-2.202201
9781450849593,,"17,073,781",-1.7691299,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8
9781450849593,,"17,073,781",-1.77,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8
9781450849593,,"17,073,781",-1.77,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8
B0006D0F92,,"Invalid ISBN Provided"
199538689,,"Invalid ISBN Provided"
42799724637,,"Invalid ISBN Provided"
9781569550298,,"345,102",-2.5171618,0,-1.8,"4,447,554",-2.5171618,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8
824335260171,,"1,972,880",-2.7927525,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8
B00072O74Q,,"Invalid ISBN Provided"
8428321027,,"Invalid ISBN Provided"
B0013AZ0EC,,"Invalid ISBN Provided"
B003KDPEUK,,"Invalid ISBN Provided"
9780684814650,,"162,397",-3.6195246,"196,269",-3.6195246,"493,802",-3.6195246,"68,296",-3.6195246,"261,992",-3.6195246,"1,123,477",-3.6195246,"1,466,088",16.0409754,-1,-3.6195246,"627,407",-3.6195246,"1,011,145",-3.6195246
9781608825653,,"39,273",12.2410784,"136,904",15.6835784,"86,874",6.0530784,"63,113",10.1500784,686,11.0255784,"220,960",8.7815784,"78,234",12.3090784,"2,085",236.4200784,"222,315",-2.4384216,"278,557",13.7710784
B000S2CYVI,,"Invalid ISBN Provided"
B074THJRRG,,"Invalid ISBN Provided"
1563294214,,"Invalid ISBN Provided"
199537488,,"Invalid ISBN Provided"
B005X5TQV6,,"Invalid ISBN Provided"
1534414800,,"Invalid ISBN Provided"
9780941300216,,"13,623,358",-2.0447206,0,-1.8,-1,-2.0447206,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,-1,-2.0447206
883929304912,,"16,422",-2.202201,"235,504",-2.202201,"617,265",-2.202201,-1,-2.202201,0,-1.8,-1,-2.202201,"146,567",-2.202201,"47,805",-2.202201,0,-1.8,-1,-2.202201
794043147517,,"4,772",6.1009485,"16,584",-2.3990515,0,-1.8,0,-1.8,0,-1.8,"30,064",-2.3990515,"93,647",-2.3990515,"21,625",-2.3990515,0,-1.8,0,-1.8
43396078918,,"Invalid ISBN Provided"
96009110994,,"Invalid ISBN Provided"
43396389182,,"Invalid ISBN Provided"
883929012961,,"274,292",-2.3990515,"24,309",-2.5171618,"244,025",-2.5171618,-1,-2.5171618,-1,-2.5171618,-1,-2.5171618,"154,293",-2.5171618,-1,-2.5171618,0,-1.8,"406,299",-2.5171618
786936279535,,"1,288",6.1009485,"10,653",10.3509485,"239,224",-2.3990515,"208,505",-2.3990515,0,-1.8,-1,-2.3990515,"63,151",-2.3990515,0,-1.8,0,-1.8,"281,215",-2.3990515
43396407565,,"Invalid ISBN Provided"
25192165139,,"Invalid ISBN Provided"
883929077502,,"49,532",-2.5171618,"23,084",-2.5171618,"257,653",-2.5171618,-1,-2.5171618,-1,-2.5171618,-1,-2.5171618,-1,-2.5171618,-1,-2.5171618,-1,-2.5171618,"405,997",3.7303382
24543170464,,"Invalid ISBN Provided"
43396194663,,"Invalid ISBN Provided"
786936278873,,"39,365",5.9309485,"34,181",10.3509485,"56,244",-2.3990515,"126,607",-2.3990515,0,-1.8,"190,974",-2.3990515,"130,045",-2.3990515,0,-1.8,0,-1.8,-1,-2.3990515
13132600925,,"Invalid ISBN Provided"
883929023653,,"12,336",-2.3990515,"3,598",-2.3990515,"297,278",-2.3990515,"330,277",-2.3990515,"321,909",-2.3990515,-1,-2.3990515,"167,734",-2.3990515,-1,-2.3990515,0,-1.8,-1,-2.3990515
883929304912,,"16,422",-2.2,"235,504",-2.2,"617,265",-2.2,-1,-2.2,0,-1.8,-1,-2.2,"146,567",-2.2,"47,805",-2.2,0,-1.8,-1,-2.2
794051221926,,"56,149",-2.3990515,"63,614",-2.3990515,"425,177",-2.3990515,-1,-2.3990515,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,"522,940",-2.3990515
B01KKN0HZE,,"Invalid ISBN Provided"
B004WO6HT8,,"Invalid ISBN Provided"
B004WO6HT8,,"Invalid ISBN Provided"
B01KKN0HZE,,"Invalid ISBN Provided"
B00UGPK964,,"Invalid ISBN Provided"
B00IEQWO8I,,"Invalid ISBN Provided"
B00EJX2YGM,,"Invalid ISBN Provided"
B00EJX2YGM,,"Invalid ISBN Provided"
B077Y87PR3,,"Invalid ISBN Provided"
B078DMRWVK,,"Invalid ISBN Provided"
85391137696,,"Invalid ISBN Provided"
883929067466,,"Invalid ISBN Provided"
B006T3TFNA,,"Invalid ISBN Provided"
B01I05LDVQ,,"Invalid ISBN Provided"
790451144230,,"72,429",10.0279485,-1,-2.3990515,"247,682",-2.3990515,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8
B004132I4I,,"Invalid ISBN Provided"
B004132IAC,,"Invalid ISBN Provided"
B000NDEXK2,,"Invalid ISBN Provided"
B07123B59T,,"Invalid ISBN Provided"
B0009WIE34,,"Invalid ISBN Provided"
B0012018OE,,"Invalid ISBN Provided"
27616875778,,"Invalid ISBN Provided"
24543968399,,"Invalid ISBN Provided"
43396477049,,"Invalid ISBN Provided"
32429240026,,"Invalid ISBN Provided"
868593000209,,"29,438",6.3049485,-1,14.2864485,"131,741",-2.3990515,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,"453,560",-2.3990515
25192222313,,"Invalid ISBN Provided"
723721356668,,"101,716",-2.3990515,"50,362",-2.3990515,"91,358",-2.3990515,"353,453",-2.3990515,"304,306",-2.3990515,"170,243",-2.3990515,"184,407",-2.3990515,"52,490",-2.3990515,0,-1.8,"514,026",-2.3990515
883476151625,,"13,835",6.272299,-1,11.635799,"75,972",-2.202201,"175,076",-2.202201,0,-1.8,-1,8.074299,-1,10.649799,"15,007",189.081799,0,-1.8,"874,645",-2.202201
883929417995,,-1,-2.3990515,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8
13132617770,,"Invalid ISBN Provided"
9781598032192,,"64,983",-2.7927525,"874,476",-2.7927525,"151,160",-2.7927525,"268,560",-2.7927525,-1,-2.7927525,-1,-2.7927525,-1,-2.7927525,0,-1.8,0,-1.8,-1,-2.7927525
26359121425,,"Invalid ISBN Provided"
798576656904,,"96,562",-2.3990515,-1,-2.3990515,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8
741952823896,,"60,875",12.4759485,-1,25.5149485,"86,524",-2.3990515,"49,707",-2.3990515,0,-1.8,"259,296",24.2314485,0,-1.8,0,-1.8,0,-1.8,"384,384",-2.3990515
850153003492,,"73,882",-2.3990515,"41,069",-2.3990515,"103,885",-2.3990515,-1,-2.3990515,"313,877",-2.3990515,-1,-2.3990515,"140,917",-2.3990515,"44,749",-2.3990515,-1,-2.3990515,-1,-2.3990515
826663179477,,"70,445",6.6628382,"20,966",7.6828382,"72,491",-2.5171618,0,-1.8,0,-1.8,0,-1.8,-1,-2.5171618,0,-1.8,0,-1.8,-1,-2.5171618
826663179477,,"70,445",6.66,"20,966",7.68,"72,491",-2.52,0,-1.8,0,-1.8,0,-1.8,-1,-2.52,0,-1.8,0,-1.8,-1,-2.52
25192274824,,"Invalid ISBN Provided"
31398257202,,"Invalid ISBN Provided"
790045001956,,"48,539",-2.3990515,-1,-2.3990515,"178,689",-2.3990515,"408,572",-2.3990515,"405,586",-2.3990515,0,-1.8,-1,-2.3990515,0,-1.8,0,-1.8,"539,482",-2.3990515
43396309159,,"Invalid ISBN Provided"
25192044625,,"Invalid ISBN Provided"
24543119609,,"Invalid ISBN Provided"
13138003492,,"Invalid ISBN Provided"
80688656928,,"Invalid ISBN Provided"
80688273125,,"Invalid ISBN Provided"
50086065974,,"Invalid ISBN Provided"
14431032028,,"Invalid ISBN Provided"
886973179321,,"2,563,527",-2.3596814,"235,508",-2.3596814,-1,-2.3596814,0,-1.8,0,-1.8,0,-1.8,0,-1.8,-1,-2.3596814,-1,-2.3596814,"1,742,968",-2.3596814
93624936626,,"Invalid ISBN Provided"
723724602427,,"1,595,052",-2.3596814,-1,-2.3596814,"2,119,461",-2.3596814,0,-1.8,-1,-2.3596814,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8
823043309325,,-1,-2.3596814,0,-1.8,"1,140,681",-2.3596814,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8
16861793623,,"Invalid ISBN Provided"
75992724920,,"Invalid ISBN Provided"
28946217320,,"Invalid ISBN Provided"
700435719125,,"251,782",13.1680392,"232,969",-2.1234608,"401,753",-2.1234608,"442,216",-2.1234608,"335,499",-2.1234608,"269,427",-2.1234608,"354,406",-2.1234608,0,-1.8,0,-1.8,"1,055,951",-2.1234608
98787088823,,"Invalid ISBN Provided"
634457504929,,"27,138",12.239299,"28,029",12.485799,"170,688",-2.202201,"222,750",16.897299,"955,596",-2.202201,"65,177",26.119799,"415,412",-2.202201,0,-1.8,0,-1.8,"227,566",-2.202201
16861793623,,"Invalid ISBN Provided"
93711122628,,"Invalid ISBN Provided"
724359104300,,"125,055",-2.3203113,"102,873",-2.3203113,"313,463",-2.3203113,"182,032",-2.3203113,"823,502",-2.3203113,"256,377",-2.3203113,-1,-2.3203113,-1,-2.3203113,-1,-2.3203113,"213,630",-2.3203113
9781111543273,,"40,575",54.4882867,"163,537",-3.1077133,"7,377,701",-3.1077133,"2,900,334",75.9507867,-1,79.9967867,-1,77.9397867,"1,299,067",-3.1077133,-1,1100.7362867,"681,676",-3.1077133,"366,366",104.1622867
83148000996,,"Invalid ISBN Provided"
840029101,,"Invalid ISBN Provided"
B000OJGJ0C,,"Invalid ISBN Provided"
B010EWAT54,,"Invalid ISBN Provided"
B010EWAT54,,"Invalid ISBN Provided"
9780723258049,,"6,652",17.4023259,950,20.1818259,"230,470",26.3358259,"345,233",-3.4226741,"16,559",27.5853259,"9,386",21.5673259,"42,713",28.2483259,"45,040",-3.4226741,"192,600",-3.4226741,"20,785",-3.4226741
695409646,,"Invalid ISBN Provided"
B0007E1UEO,,"Invalid ISBN Provided"
484270060,,"Invalid ISBN Provided"
484270060,,"Invalid ISBN Provided"
B0798J2Y7M,,"Invalid ISBN Provided"
195133544,,"Invalid ISBN Provided"
195006801,,"Invalid ISBN Provided"
143132040,,"Invalid ISBN Provided"
161212433X,,"Invalid ISBN Provided"
161212433X,,"Invalid ISBN Provided"
307954773,,"Invalid ISBN Provided"
307352161,,"Invalid ISBN Provided"
113360207X,,"Invalid ISBN Provided"
495602396,,"Invalid ISBN Provided"
192850911,,"Invalid ISBN Provided"
517413787,,"Invalid ISBN Provided"
934504962,,"Invalid ISBN Provided"
039331670X,,"Invalid ISBN Provided"
1683830261,,"Invalid ISBN Provided"
684188406,,"Invalid ISBN Provided"
B0041UP04Q,,"Invalid ISBN Provided"
B008IRTZ6W,,"Invalid ISBN Provided"
B004Z21Q5M,,"Invalid ISBN Provided"
43396265608,,"Invalid ISBN Provided"
25192296048,,"Invalid ISBN Provided"
24543213024,,"Invalid ISBN Provided"
97363588344,,"Invalid ISBN Provided"
43396428621,,"Invalid ISBN Provided"
801213912391,,"172,589",-2.3990515,"15,566",-2.3990515,0,-1.8,0,-1.8,0,-1.8,"251,133",-2.3990515,0,-1.8,0,-1.8,0,-1.8,"325,231",7.7839485
786936189506,,"87,530",-2.202201,"75,727",-2.202201,"142,331",-2.202201,-1,-2.202201,"403,250",-2.202201,-1,-2.202201,-1,-2.202201,-1,-2.202201,0,-1.8,-1,-2.202201
786936823455,,"4,671",5.9148382,"10,178",10.2328382,"176,880",-2.5171618,0,-1.8,0,-1.8,"172,498",-2.5171618,-1,-2.5171618,0,-1.8,0,-1.8,"1,222,619",-2.5171618
603497033829,,"38,876",-2.3990515,-1,20.5509485,"66,539",10.3509485,"33,184",15.4509485,"44,969",13.7509485,"43,475",20.3979485,"58,912",9.7049485,0,-1.8,0,-1.8,"90,112",-2.3990515
60768842397,,"Invalid ISBN Provided"
603497033829,,"38,876",-2.4,-1,20.55,"66,539",10.35,"33,184",15.45,"44,969",13.75,"43,475",20.4,"58,912",9.7,0,-1.8,0,-1.8,"90,112",-2.4
728338701146,,"126,005",18.4514485,0,-1.8,-1,-2.3990515,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,"397,909",-2.3990515
18527107898,,"Invalid ISBN Provided"
767685289600,,"67,483",14.6009485,"56,661",28.3964485,"291,014",-2.3990515,-1,-2.3990515,"334,296",-2.3990515,-1,-2.3990515,-1,-2.3990515,-1,-2.3990515,0,-1.8,-1,-2.3990515
671196033266,,-1,-1.7691299,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8
671196033266,,-1,-1.77,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8
43396469495,,"Invalid ISBN Provided"
712267330423,,"149,717",12.9009485,-1,-2.3990515,"580,350",-2.3990515,-1,-2.3990515,"343,377",-2.3990515,-1,-2.3990515,-1,-2.3990515,-1,-2.3990515,0,-1.8,-1,-2.3990515
14381285925,,"Invalid ISBN Provided"
13132626871,,"Invalid ISBN Provided"
14381285925,,"Invalid ISBN Provided"
13132626871,,"Invalid ISBN Provided"
767685259047,,"75,219",10.7504485,"97,237",-2.3990515,"517,740",-2.3990515,-1,-2.3990515,0,-1.8,0,-1.8,"213,494",-2.3990515,0,-1.8,0,-1.8,"522,017",-2.3990515
54961257096,,"Invalid ISBN Provided"
9780804160865,,"180,469",10.1773578,"211,618",16.8243578,"228,193",7.9418578,"76,181",7.7803578,"47,223",10.2623578,"27,306",9.8203578,"100,461",11.4438578,"34,889",220.3228578,"117,808",-2.6746422,"110,654",12.5913578
9780804160865,,"180,469",10.18,"211,618",16.82,"228,193",7.94,"76,181",7.78,"47,223",10.26,"27,306",9.82,"100,461",11.44,"34,889",220.32,"117,808",-2.67,"110,654",12.59
9780743544399,,"1,784,416",28.4442867,"4,120,643",43.6082867,"6,716,822",-3.1077133,"3,622,983",29.1922867,-1,27.7047867,-1,29.9997867,-1,29.7277867,-1,-3.1077133,-1,-3.1077133,-1,37.8027867
9780449008690,,"1,691,140",29.9514558,"2,205,132",40.5424558,"2,759,731",32.0764558,"1,963,745",30.3509558,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,-1,37.0829558
9780743544399,,"1,784,416",28.44,"4,120,643",43.61,"6,716,822",-3.11,"3,622,983",29.19,-1,27.7,-1,30,-1,29.73,-1,-3.11,-1,-3.11,-1,37.8
9781593974909,,"4,264,292",-3.1077133,"4,709,299",-3.1077133,"8,767,685",-3.1077133,"4,353,306",-3.1077133,-1,-3.1077133,0,-1.8,0,-1.8,0,-1.8,-1,-3.1077133,-1,-3.1077133
9781629239866,,"13,986,330",29.8548897,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,-1,-1.9266103,0,-1.8,0,-1.8
827166223827,,"247,278",-2.3596814,"64,629",-2.3596814,"276,451",11.8268186,"6,771",12.0903186,"89,180",11.5038186,"96,688",14.2238186,"145,690",8.3758186,0,-1.8,0,-1.8,"743,436",17.0883186
16728113526,,"Invalid ISBN Provided"
50087244910,,"Invalid ISBN Provided"
15891381725,,"Invalid ISBN Provided"
34571164878,,"Invalid ISBN Provided"
827166223827,,"247,278",-2.36,"64,629",-2.36,"276,451",11.83,"6,771",12.09,"89,180",11.5,"96,688",14.22,"145,690",8.38,0,-1.8,0,-1.8,"743,436",17.09
724381903025,,"252,676",-2.3596814,-1,-2.3596814,"1,283,501",-2.3596814,"2,265,624",-2.3596814,"1,375,551",-2.3596814,-1,-2.3596814,-1,-2.3596814,0,-1.8,-1,-2.3596814,"1,661,723",-2.3596814
709363713724,,"247,920",7.649299,"87,780",12.783299,"294,815",2.353799,"157,195",-2.202201,"1,446,836",-2.202201,"608,682",19.506799,-1,-2.202201,0,-1.8,0,-1.8,-1,15.698799
768487327,,"Invalid ISBN Provided"
75021326729,,"Invalid ISBN Provided"
9781415926543,,"6,785,431",-1.7691299,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8
9781101892053,,"1,306,548",18.3476372,"916,114",22.0536372,"1,659,037",16.8346372,"1,676,690",17.4891372,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8
9780739358948,,"1,034,312",-2.989603,"2,148,481",-2.989603,-1,-2.989603,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,0,-1.8,"2,398,898",48.681897
9781593553302,,"467,953",-3.3045638,"3,291,785",-3.3045638,"2,941,147",-3.3045638,"2,495,852",-3.3045638,"2,136,484",-3.3045638,0,-1.8,-1,-3.3045638,0,-1.8,0,-1.8,"1,698,945",-3.3045638
786936842784,,208,9.7613186,802,18.8903186,"232,374",-2.3596814,"280,516",-2.3596814,-1,-2.3596814,-1,30.7903186,"91,226",32.3118186,"15,658",-2.3596814,0,-1.8,"98,967",-2.3596814
