ISBN,Price,"US Rank","US Profit","CA Rank","CA Profit","UK Rank","UK Profit","DE Rank","DE Profit","FR Rank","FR Profit","IT Rank","IT Profit","ES Rank","ES Profit","MX Rank","MX Profit","IN Rank","IN Profit","JP Rank","JP Profit"
9781841958002,"$2.50 ","105,549",7.99,0,-5.86,"2,447,016",-6.9685,"1,982,324",2.662,0,-6.96,"995,301",-6.9685,-1,-6.9685,"362,358",208.94,0,-6.96,"1,752,755",7.32
9780064400206,"$2.50 ","1,239,564",-5.6185,"252,930",-5.8685,-1,-6.9685,"262,654",-1.435,0,-6.96,"1,558,798",-4.7585,"390,006",-1.5965,"361,839",93.3825,"595,538",-6.9685,"118,717",-6.9685
9780133830996,"$1.50 ","291,279",52.304,-1,66.13,"2,544,062",-8.4185,0,-6.96,-1,-8.4185,0,-6.96,-1,46.4575,0,-6.96,-1,-8.4185,-1,-8.4185
9780205259489,"$2.50 ","250,713",89.06,"57,432",120.43,"2,647,663",65.6355,-1,55.359,"1,922,043",81.862,-1,64.3775,-1,63.893,-1,1542.91,"703,641",-9.1985,"1,223,926",114.094
9780205259472,"$3.00 ","17,452",121.0135,"74,963",157.6875,"313,047",100.9465,"606,721",117.343,"1,568,776",126.9565,"533,398",114.5295,"665,903",108.588,-1,2473.56,"557,151",-9.9785,"3,125,916",-9.9785
9780205892495,"$1.50 ","13,810",-7.4585,"86,439",-7.7085,-1,-8.8085,-1,-8.8085,-1,-8.8085,-1,-8.8085,-1,-8.8085,-1,3143.051,-1,-8.8085,"911,697",-8.8085
9780134011899,"$1.50 ","297,601",-7.0685,"1,091,762",-7.3185,-1,-8.4185,0,-6.96,-1,-8.4185,0,-6.96,-1,-8.4185,0,-6.96,-1,-8.4185,-1,-8.4185
9781412942140,"$4.25 ","822,229",-7.0685,"3,866,155",-7.3185,"5,047,309",-8.4185,-1,-8.4185,"888,765",-8.4185,-1,-8.4185,-1,-8.4185,-1,-8.4185,-1,-8.4185,-1,-8.4185
9780199929382,"$1.75 ","58,905",14.802,"32,505",28.3475,"761,647",12.4065,"253,028",16.24,"389,590",15.8915,"690,260",15.543,"248,464",15.543,0,-6.96,"662,099",-8.4185,"188,274",19.368
9780134130743,"$1.75 ","175,138",174.5965,"1,334,816",161.4775,-1,-9.5885,-1,-9.5885,-1,-9.5885,-1,-9.5885,-1,-9.5885,-1,-9.5885,-1,-9.5885,"1,183,459",-9.5885
9780134641348,"$3.00 ","187,464",174.978,0,-5.86,0,-6.96,0,-6.96,0,-6.96,0,-6.96,0,-6.96,0,-6.96,0,-6.96,0,-6.96
9780133792423,"$3.25 ","20,682",151.2725,"178,537",161.4775,"3,042,977",132.7865,-1,168.393,-1,165.894,-1,155.541,-1,155.541,"215,600",3044.2235,-1,-9.5885,-1,-9.5885
9781554981458,"$5.00 ","524,697",12.031,"428,980",13.8975,"4,265,983",8.0205,"855,707",11.14,"413,351",10.8255,"930,975",10.596,-1,10.596,-1,-8.4185,"466,092",-8.4185,"795,007",17.141
9780073514260,"$1.75 ","24,565",93.921,"3,051,329",118.9075,-1,94.8235,-1,112.3165,-1,110.8885,-1,85.3885,-1,108.9335,-1,2013.6135,-1,-8.8085,-1,143.86
9781337617383,"$1.00 ","236,644",203.743,-1,-8.4885,-1,117.92,0,-6.96,0,-6.96,0,-6.96,0,-6.96,0,-6.96,0,-6.96,0,-6.96
9781285738321,"$4.50 ","546,637",260.3445,-1,349.9225,"1,148,925",239.9715,-1,279.233,"3,077,675",275.1785,-1,-9.5885,-1,280.8395,-1,-9.5885,-1,-9.5885,-1,356.243
9780801049538,"$3.00 ","19,031",20.55,"28,321",34.8775,"643,054",-9.1985,"416,993",16.514,"196,777",29.4765,"955,510",20.5515,"858,497",20.5515,0,-6.96,"417,414",-9.1985,"194,909",41.8015
9780803640283,"$3.00 ","301,951",43.719,"2,845,337",67.1755,"3,843,355",39.9975,0,-6.96,"1,246,530",50.546,-1,-8.4185,-1,-8.4185,0,-6.96,-1,-8.4185,-1,68.974
9780192853523,"$1.25 ","2,130,652",-7.0685,"93,004",3.286,"4,369",-2.7185,"103,781",1.3615,"124,609",1.0895,"98,420",-0.534,"84,799",1.302,"227,763",116.7745,"135,844",-6.9685,"24,381",0.469
9781892132970,"$1.75 ","532,143",-7.4585,"2,140,323",-7.7085,"3,527,242",-8.8085,-1,-8.8085,-1,-8.8085,-1,-8.8085,-1,-8.8085,0,-6.96,-1,-8.8085,-1,-8.8085
9780323242813,"$3.00 ","47,680",33.7155,"1,954",56.4495,"65,187",21.5365,"2,532,910",35.825,"1,242,348",38.715,-1,28.5915,"850,802",34.8305,-1,874.6645,-1,-8.8085,"908,173",42.9565
9781285738314,"$3.00 ","212,029",171.867,-1,234.466,-1,170.228,-1,226.2515,-1,226.668,-1,219.647,-1,219.647,-1,3430.369,-1,-9.1985,-1,271.3015
9781337617390,"$2.00 ","288,339",178.853,-1,242.8205,-1,118.7,0,-6.96,0,-6.96,0,-6.96,0,-6.96,0,-6.96,0,-6.96,0,-6.96
9780073512006,"$2.00 ","376,221",61.297,"1,213,965",74.2475,-1,45.9815,-1,57.04,-1,68.634,-1,55.204,-1,55.204,-1,1305.1885,-1,-8.4185,-1,65.03
9781337617406,"$1.75 ","456,491",178.445,-1,-7.7085,0,-6.96,0,-6.96,0,-6.96,0,-6.96,0,-6.96,0,-6.96,0,-6.96,0,-6.96
9781285738307,"$2.75 ","118,438",175.861,-1,-7.7085,"208,441",170.3375,-1,226.6415,-1,203.2665,-1,-8.8085,-1,220.037,-1,3486.3915,"1,327,331",-8.8085,-1,240.675
9781111347178,"$1.75 ","957,644",104.46,"1,794,696",161.5935,-1,107.309,0,-6.96,-1,128.8565,-1,99.812,-1,99.812,0,-6.96,-1,-8.4185,-1,-8.4185
9780495912071,"$3.00 ","297,570",125.643,"3,312,426",174.0895,"8,493,981",-8.8085,-1,122.0915,-1,129.461,"1,299,150",-8.8085,-1,-8.8085,-1,2443.331,-1,-8.8085,-1,-8.8085
9781457600456,"$1.50 ","258,475",-5.6185,"2,321,148",5.7085,"2,761,385",-6.9685,0,-6.96,-1,-6.9685,-1,-6.9685,"753,891",-6.9685,0,-6.96,-1,-6.9685,-1,-6.9685
9780205797257,"$2.25 ","906,944",-7.4585,"116,402",129.8725,"7,073,631",-8.8085,"1,743,900",-8.8085,-1,-8.8085,-1,-8.8085,-1,-8.8085,-1,1849.759,-1,-8.8085,"1,234,880",-8.8085
