9781441321749,2.95
9781441324238,2.95
9781593593148,2.95
9780769647197,2.99
9780769646794,2.99
9780718096267,2.99
9780769646893,2.99
9781474821131,2.99
9780718091750,2.99
9780769677217,2.99
9780486292687,3.5
9780717802418,3
9780439399296,3.95
9781572813083,3.95
9780439399302,3.95
9780439399319,3.95
9781572813090,3.95
9781411434806,3.95
9781411434943,3.95
9781426302862,3.99
9780307118394,3.99
9781481486477,3.99
9780545415835,3.99
9780394837031,3.99
9781481489072,3.99
9780394856407,3.99
9781481488921,3.99
9780307119384,3.99
9780679809012,3.99
9780375852084,3.99
9780307119421,3.99
9780060573829,3.99
9780307125842,3.99
9780545415842,3.99
9780307118868,3.99
9780307119391,3.99
9780062075482,3.99
9780062187666,3.99
9780545174800,3.99
9780061235979,3.99
9781481486453,3.99
9780679806639,3.99
9780439903745,3.99
9780887431395,3.99
9781557482648,3.99
9780545607988,3.99
9781589254404,3.99
9780375844188,3.99
9780062086280,3.99
9780060573812,3.99
9780545215787,3.99
9780439853118,3.99
9780545401142,3.99
9780394881782,3.99
9780545842310,3.99
9780545215961,3.99
9781338161397,3.99
9780843176605,3.99
9780448456249,3.99
9780545415859,3.99
9780307118936,3.99
9780307126283,3.99
9780439158046,3.99
9780062350053,3.99
9780439524711,3.99
9780307119407,3.99
9780545215800,3.99
9780062075536,3.99
9780062350169,3.99
9780062350169,3.99
9780679854388,3.99
9780062350367,3.99
9781589254442,3.99
9780590416023,3.99
9780394830193,3.99
9781426324482,3.99
9780060539498,3.99
9780062303882,3.99
9780310712558,3.99
9780448421650,3.99
9780062086273,3.99
9781465420275,3.99
9781465458599,3.99
9781338112900,3.99
9780590410564,3.99
9780545215954,3.99
9780375826313,3.99
9780439540070,3.99
9781534401815,3.99
9780307119483,3.99
9780545401135,3.99
9780448434056,3.99
9780545068239,3.99
9780545823357,3.99
9780545219860,3.99
9780789473653,3.99
9780448434100,3.99
9780736430708,3.99
9780545301701,3.99
9780375857355,3.99
9780307119759,3.99
9780756639280,3.99
9781338148640,3.99
9780060539511,3.99
9780439773768,3.99
9781481403184,3.99
9781465451897,3.99
9780062404213,3.99
9781891767005,4.95
