ISBN,Price,"US Rank","US Profit","CA Rank","CA Profit","UK Rank","UK Profit","DE Rank","DE Profit","FR Rank","FR Profit","IT Rank","IT Profit","ES Rank","ES Profit","MX Rank","MX Profit","IN Rank","IN Profit","JP Rank","JP Profit"
9781408176030,$10.00,"1,468,407",22.9845991,"180,717",-17.55026216,"743,776",6.78263424,"677,655",10.16563424,"319,202",10.23363424,"440,399",12.79213424,"844,491",10.55663424,-1,-19.26986576,"258,423",-19.26986576,"1,741,341",26.48563424
9780310729709,$11.00,"2,408,890",-18.461229255,-1,-19.249050212,"7,557,113",-21.499967232,-1,-21.499967232,-1,-21.499967232,-1,-21.499967232,-1,-21.499967232,-1,-21.499967232,-1,-21.499967232,-1,-21.499967232
9780718089412,$10.49,"137,593",2.21649023,"275,845",10.963476552,"1,986,320",-1.592062528,-1,-2.051062528,-1,2.555937472,"867,489",3.847937472,-1,3.847937472,-1,397.865437472,-1,-21.388562528,-1,9.160437472
9780310439165,$14.00,"1,230,336",-20.99359561,"871,090",-21.658729464,"1,689,074",-23.559111904,"772,455",-23.559111904,-1,-23.559111904,"1,433,617",-23.559111904,-1,-23.559111904,-1,-23.559111904,-1,-23.559111904,"1,111,997",-23.559111904
9780310443940,$14.00,"1,901,156",11.17736147,"1,935,404",22.899667528,"1,382,318",6.679113408,"1,002,382",6.228613408,-1,7.172113408,-1,9.679613408,-1,7.962613408,-1,-23.079386592,-1,-23.079386592,-1,10.538113408
9780310444008,$10.49,"533,163",6.343430735,"286,921",12.642333764,"562,488",4.489556704,"287,713",2.857556704,-1,10.754056704,"351,198",3.673556704,"892,370",6.478556704,-1,439.851056704,"211,735",-16.768943296,-1,11.179056704
9780310432180,$10.00,"810,591",-17.4937474,"454,724",9.00040624,"1,826,072",-14.44358336,-1,-13.17708336,-1,-5.69708336,-1,-13.33858336,-1,-13.38958336,-1,-20.70808336,-1,-20.70808336,-1,-20.70808336
9780310432302,$10.00,"475,755",-15.19581349,"441,935",-15.472052376,"999,894",-16.261306336,"387,641",-16.261306336,"384,094",-16.261306336,"641,991",-16.261306336,-1,-16.261306336,-1,486.318193664,"230,492",-16.261306336,"488,547",-16.261306336
9781782096962,$13.00,-1,-17.217948845,0,-17.21,0,-17.21,0,-17.21,0,-17.21,0,-17.21,-1,-17.214972608,-1,-17.214972608,0,-17.21,0,-17.21
9781481481090,$15.00,"1,613,892",6.953227825,"2,545,648",23.89084678,-1,18.64175808,-1,4.37025808,-1,14.06875808,-1,26.08775808,-1,13.96675808,-1,575.61275808,-1,-24.64024192,-1,42.85825808
9781427280626,$10.49,"1,413,067",15.49877563,"2,181,209",33.499961512,"2,628,293",-0.387435968,"1,613,223",26.974064032,-1,2.375064032,-1,33.111064032,-1,32.694564032,-1,717.378064032,-1,-17.089935968,-1,22.970564032
9781416560784,$10.00,"80,177",3.845135565,"122,646",11.608825356,"558,155",0.884867616,"209,198",8.458367616,"569,214",7.072867616,"377,512",2.958867616,"335,047",8.772867616,"153,139",601.350367616,"155,305",-25.337632384,"1,039,570",-25.337632384
9780310003724,$13.00,"771,244",4.214123875,"576,922",8.8677973,"1,326,331",-9.0662072,"2,383,910",6.5227928,-1,12.3962928,"361,942",-8.6242072,-1,6.8117928,"406,114",487.5632928,"781,154",-23.3377072,-1,-23.3377072
9781472900265,$10.00,"536,798",14.865985345,"301,891",28.929964828,"93,424",-2.555593792,"252,519",10.933906208,"747,865",7.525406208,"289,939",9.097906208,"160,785",16.807406208,-1,656.916906208,"135,636",-23.278593792,"170,244",17.402406208
9780470179864,$10.00,"1,259,649",-16.88115999,"2,773,709",-17.388883976,"1,668,006",-18.839523936,"1,096,461",-18.839523936,"1,700,151",-18.839523936,-1,-18.839523936,-1,-18.839523936,-1,-18.839523936,-1,-18.839523936,"941,395",-18.839523936
9780529122483,$10.49,"10,408,645",-17.988707795,0,-14.7,-1,-21.229829888,0,-14.7,-1,-21.229829888,-1,-21.229829888,-1,-21.229829888,0,-14.7,0,-14.7,0,-14.7
9780470901083,$15.00,"1,768,537",-23.1162556,"1,452,674",-24.28911344,"1,665,240",-27.64013584,"1,467,327",-27.64013584,"1,342,379",-27.64013584,"1,468,805",-27.64013584,-1,-27.64013584,-1,-27.64013584,-1,-27.64013584,"1,626,640",70.79836416
9781118749616,$10.49,"242,064",-18.58090247,"132,786",12.522234072,"372,006",-22.967875808,"309,920",-22.967875808,"173,466",-22.967875808,"127,529",-22.967875808,"209,724",-22.967875808,"72,208",913.732124192,-1,-22.967875808,"269,412",5.515624192
9781588169617,$15.00,"281,409",-24.981024425,"152,283",-27.16855862,"945,555",-33.41865632,"295,202",-33.41865632,"388,141",-33.41865632,"1,114,167",-33.41865632,"238,665",-33.41865632,"126,953",745.25784368,"1,216,631",-33.41865632,"472,112",-33.41865632
9781402772245,$10.00,"458,580",-18.88096179,"106,736",-20.592408296,"491,196",-25.482255456,"69,352",-25.482255456,"49,265",-25.482255456,"77,094",-25.482255456,"64,884",-25.482255456,"78,746",-25.482255456,"221,174",-25.482255456,"59,849",-25.482255456
9780310442585,$14.00,"3,299,411",12.309123875,-1,30.5117973,-1,-24.3377072,-1,-0.5972072,-1,5.2592928,-1,9.0842928,-1,5.7692928,-1,-24.3377072,-1,-24.3377072,"1,542,570",16.8617928
