ISBN,Price,"US Rank","US Profit","CA Rank","CA Profit","UK Rank","UK Profit","DE Rank","DE Profit","FR Rank","FR Profit","IT Rank","IT Profit","ES Rank","ES Profit","MX Rank","MX Profit","IN Rank","IN Profit","JP Rank","JP Profit"
9780757819124,5.12,"5,678,482",-5.002566927,-1,-3.483652976,-1,-7.371805952,-1,-4.830305952,-1,-5.221305952,-1,-5.017305952,-1,-5.017305952,-1,-11.638805952,-1,-11.638805952,-1,-11.638805952
9780757819131,5.12,"7,961,085",-3.924722765,-1,-2.17586632,-1,-5.23023264,-1,-2.68873264,-1,-3.03723264,-1,-2.87573264,-1,-2.87573264,-1,-9.49723264,-1,-9.49723264,-1,-9.49723264
9780757819148,5.12,"15,534,714",-3.960217147,-1,-9.498996336,-1,-5.392492672,-1,-2.850992672,-1,-3.241992672,-1,-3.037992672,-1,-3.037992672,-1,-9.659492672,-1,-9.659492672,-1,-3.258992672
9780757819155,5.12,"15,377,812",-3.907747191,-1,-9.379065008,"7,456,989",-5.152630016,-1,-2.611130016,-1,-2.959630016,-1,-2.798130016,-1,-2.798130016,-1,-9.419630016,-1,-9.419630016,-1,-3.036130016
9780757819162,5.12,"11,981,707",-3.907747191,-1,-9.379065008,-1,-5.152630016,-1,-2.611130016,-1,-2.959630016,-1,-2.798130016,-1,-2.798130016,-1,-9.419630016,-1,-9.419630016,-1,-9.419630016
9780757819186,5.12,"2,932,912",-3.960217147,-1,-2.214496336,-1,-5.375492672,-1,-2.850992672,-1,-3.199492672,-1,-3.037992672,-1,-3.037992672,-1,-9.659492672,-1,-9.659492672,-1,-9.659492672
9780757819209,5.12,"4,355,275",-6.500222765,-1,-2.17586632,"9,779,195",-5.23023264,-1,-2.68873264,-1,-3.07973264,-1,-2.87573264,-1,-2.87573264,-1,-9.49723264,-1,-9.49723264,-1,-3.09673264
9780757819216,5.12,"4,626,590",-4.528222765,-1,-2.17586632,-1,-5.23023264,-1,-2.68873264,-1,-3.03723264,-1,-2.87573264,-1,-2.87573264,-1,-9.49723264,-1,-9.49723264,-1,-9.49723264
9780757819223,5.12,"4,318,009",-5.361247191,-1,-9.379065008,"3,743,323",-8.059630016,-1,-2.611130016,-1,-2.925630016,-1,-2.798130016,-1,-2.798130016,-1,-9.419630016,-1,-9.419630016,-1,-9.419630016
9780757819247,5.12,"5,570,362",-4.729136297,-1,-2.168811536,-1,-5.216123072,-1,-2.674623072,-1,-3.065623072,-1,-2.861623072,-1,-2.861623072,-1,-9.483123072,-1,-9.483123072,-1,-3.082623072
9780757819254,5.12,"15,807,254",-5.378222765,-1,-9.41786632,-1,-5.17073264,-1,-2.68873264,-1,-3.00323264,-1,-2.87573264,-1,-2.87573264,-1,-9.49723264,-1,-9.49723264,-1,-9.49723264
9780757819278,5.12,"3,408,065",-3.924722765,-1,-2.17586632,-1,-5.23023264,-1,-2.68873264,-1,-3.07973264,-1,-2.87573264,-1,-2.87573264,-1,-9.49723264,-1,-9.49723264,-1,-9.49723264
9781516897520,6.13,"8,935,075",-10.471187103,-1,-10.628927664,"819,404",-10.909355328,-1,-10.909355328,-1,-10.909355328,-1,-10.909355328,-1,-10.909355328,-1,-10.909355328,-1,-10.909355328,-1,-10.909355328
9788478085149,3.68,-1,-7.961772594,-1,-8.043123072,"8,021,773",-8.187746144,-1,-8.187746144,-1,-8.187746144,-1,-8.187746144,"296,672",-8.187746144,-1,-8.187746144,-1,-8.187746144,-1,-8.187746144
9780764823251,3.7,"318,344",-2.463717147,"667,194",-8.078996336,"1,642,183",-3.853492672,-1,-2.705992672,-1,-3.096992672,-1,-2.867492672,-1,-2.867492672,-1,-8.239492672,-1,-8.239492672,-1,-1.736992672
9780764823497,3.7,"1,749,673",-2.445969956,-1,-1.867431328,"3,092,403",-8.158362656,-1,-3.049862656,-1,-3.041362656,-1,-4.069862656,-1,-3.194362656,-1,-8.158362656,-1,-8.158362656,-1,-1.638862656
9781410906496,3.7,"2,131,603",-8.005692721,"4,169,074",-8.117797648,"6,936,187",-8.317095296,-1,-8.317095296,-1,-8.317095296,-1,-8.317095296,-1,-8.317095296,-1,-8.317095296,-1,-8.317095296,-1,-8.317095296
9781410915092,3.7,"4,392,101",-7.970969956,-1,-8.038431328,-1,-8.158362656,-1,-8.158362656,-1,-8.158362656,-1,-8.158362656,-1,-8.158362656,-1,-8.158362656,-1,-8.158362656,-1,-8.158362656
9781410915108,3.7,"11,586,444",-7.981772594,-1,-8.063123072,-1,-8.207746144,-1,-8.207746144,-1,-8.207746144,-1,-8.207746144,-1,-8.207746144,0,-7.91,-1,-8.207746144,-1,-8.207746144
9781410915115,3.7,"2,366,809",-7.970969956,"2,866,339",-1.272431328,-1,-8.158362656,-1,-8.158362656,-1,-8.158362656,-1,-8.158362656,-1,-8.158362656,-1,-8.158362656,-1,-8.158362656,-1,-8.158362656
9781410950284,3.7,"2,245,677",-2.428222765,-1,-7.99786632,"2,716,035",-3.84423264,-1,-2.96873264,-1,-2.97723264,-1,-3.11323264,-1,-3.11323264,-1,-8.07723264,-1,-8.07723264,-1,-1.54923264
9781410950291,3.7,"2,752,205",-3.449738886,-1,-2.563903168,-1,-9.961306336,-1,-4.861306336,-1,-4.521306336,-1,-5.005806336,-1,-9.961306336,-1,-9.961306336,-1,-9.961306336,-1,-3.433306336
9781410950307,3.7,"1,570,753",-2.439025403,"3,850,954",-8.022558064,-1,-8.126616128,-1,-3.018116128,-1,-3.043616128,-1,-3.162616128,-1,-3.162616128,-1,-8.126616128,-1,-8.126616128,"1,301,669",-1.598616128
9781410950314,3.7,"1,254,464",-2.439025403,-1,-1.256558064,-1,-8.126616128,-1,-2.593116128,-1,-2.984116128,-1,-2.754616128,-1,-2.754616128,-1,102.645383872,-1,-8.126616128,"998,627",-1.360616128
9781410950321,3.7,"1,094,114",-2.463717147,-1,-1.312996336,"4,804,877",-3.844992672,-1,-3.130992672,-1,-3.096992672,-1,-3.275492672,-1,-3.275492672,-1,-8.239492672,-1,-8.239492672,-1,-1.473492672
9781410961198,3.7,"3,882,001",-3.261222765,-1,-1.23186632,"1,678,429",-8.07723264,-1,-2.97723264,-1,-5.27223264,-1,-5.59523264,-1,-5.51873264,-1,112.91176736,-1,-8.07723264,-1,-1.29423264
9781410961204,3.7,"1,757,840",-2.445969956,-1,-1.272431328,-1,-8.158362656,-1,-2.624862656,-1,-3.024362656,-1,-2.786362656,-1,-2.786362656,-1,-8.158362656,-1,-8.158362656,-1,-1.630362656
9781410961211,3.7,"2,274,581",-2.445969956,-1,-8.038431328,-1,-8.158362656,-1,-3.049862656,-1,-5.650862656,-1,-6.322362656,-1,-6.203362656,-1,-8.158362656,-1,-8.158362656,-1,-1.375362656
9781410983091,3.7,"910,815",-3.033217147,-1,-8.078996336,-1,-3.895992672,-1,-2.705992672,-1,-3.147992672,-1,-2.867492672,-1,-2.867492672,-1,-8.239492672,-1,-8.239492672,-1,-1.600992672
9781410983107,3.7,"2,267,400",-2.411247191,-1,-7.959065008,-1,-3.656130016,-1,-2.466130016,-1,-2.848630016,-1,-2.627630016,-1,-2.627630016,-1,-7.999630016,-1,-7.999630016,-1,-1.225130016
9781410983114,3.7,"2,282,073",-2.463717147,-1,-1.312996336,-1,-4.150992672,-1,-2.705992672,-1,-3.139492672,-1,-2.901492672,-1,-2.901492672,-1,-8.239492672,-1,-8.239492672,-1,-1.464992672
9781410983121,3.7,"1,890,667",-3.007717147,-1,-8.078996336,-1,-3.963992672,-1,-2.705992672,-1,-3.088492672,-1,-2.867492672,-1,-2.867492672,-1,-8.239492672,-1,-8.239492672,-1,-1.464992672
9781484603154,3.7,"1,298,884",-2.480692721,"2,677,534",-8.117797648,-1,-8.317095296,-1,-3.208595296,-1,-3.200095296,-1,-3.353095296,-1,-3.353095296,-1,-8.317095296,-1,-8.317095296,-1,-1.806095296
9781484603161,3.7,"1,566,343",-2.463717147,-1,-1.312996336,"2,709,264",-8.239492672,-1,-3.130992672,-1,-3.861992672,-1,-3.946992672,-1,-3.929992672,-1,-8.239492672,-1,-8.239492672,-1,-1.456492672
9781484603178,3.7,"1,412,278",-3.585717147,-1,-1.312996336,"2,193,627",-3.904492672,-1,-3.130992672,-1,-3.071492672,-1,-3.275492672,-1,-3.275492672,-1,104.742507328,-1,-8.239492672,-1,-1.456492672
9781484603185,3.7,"3,740,248",-4.903217147,-1,-8.078996336,-1,-8.239492672,-1,-3.564492672,-1,-5.434492672,-1,-5.663992672,-1,-5.595992672,-1,-8.239492672,-1,-8.239492672,-1,-1.456492672
9781484603192,3.7,"420,954",-3.322217147,-1,-8.078996336,"5,013,134",-8.239492672,"2,356,246",-2.705992672,-1,-5.391992672,-1,-6.403492672,-1,-6.318492672,-1,-8.239492672,-1,-8.239492672,-1,-1.456492672
9781484609200,3.7,"6,897,536",-2.480692721,-1,-1.734297648,"649,878",-8.317095296,-1,-3.208595296,-1,-3.183095296,-1,-2.902595296,-1,-3.353095296,-1,104.664904704,-1,-8.317095296,"1,381,441",-1.534095296
9781484609286,3.7,"3,662,218",-3.550222765,-1,-7.99786632,"3,053,746",-5.91823264,-1,-3.40223264,-1,-5.52723264,-1,-5.81623264,-1,-5.76523264,-1,-8.07723264,-1,-8.07723264,-1,-2.81573264
9781484609293,3.7,"3,491,621",-4.442722765,-1,-7.99786632,"1,232,975",-3.73373264,-1,-2.96873264,-1,-2.94323264,-1,1.56176736,"1,123,435",-3.11323264,-1,-8.07723264,-1,-8.07723264,-1,-1.29423264
9781484609309,3.7,"4,224,891",-2.428222765,-1,-1.61436632,"2,252,601",-8.07723264,-1,-2.96873264,-1,-2.94323264,-1,-2.67123264,-1,-3.11323264,-1,-8.07723264,-1,-8.07723264,-1,-1.29423264
9781484609316,3.7,"4,922,132",-2.428222765,-1,-7.99786632,"1,256,259",-3.73373264,-1,-3.40223264,-1,-2.94323264,-1,-3.08773264,-1,-3.52973264,-1,-8.07723264,-1,-8.07723264,-1,-1.29423264
9781500457600,6.17,-1,-10.623071568,-1,-10.924663584,-1,-11.460827168,-1,-11.460827168,-1,-11.460827168,-1,-11.460827168,-1,-6.318327168,-1,-11.460827168,-1,-11.460827168,-1,-11.460827168
9781505641998,6.17,"910,436",-5.912794333,-1,-4.406029904,"7,568,087",-7.843559808,-1,-6.942559808,-1,-7.019059808,-1,-7.095559808,-1,-6.211559808,-1,-12.399559808,-1,-12.399559808,-1,-12.399559808
9781507797327,6.17,"882,730",-5.073379824,-1,-3.541225312,"910,414",-7.522950624,-1,-6.800450624,-1,-6.868450624,-1,-6.927950624,-1,-6.927950624,-1,93.448549376,-1,-11.347950624,-1,-4.819950624
9781512372052,6.17,"6,395,887",-5.0178234,-1,-3.4142392,-1,-7.2689784,-1,-6.0874784,-1,-6.1639784,-1,-6.2319784,-1,-6.2319784,-1,100.8850216,-1,-11.0939784,-1,-4.5659784
9781546460862,6.17,"693,181",-4.961495359,-1,-3.217489392,"799,843",-6.552478784,-1,-5.404978784,-1,-5.481478784,-1,-5.557978784,-1,-5.557978784,-1,-10.836478784,-1,-10.836478784,-1,-10.836478784
